ID,Mass,RT,Col-root-NL-0V,Col-root-NL-5V,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V
5923,337.9141,0.79,33866.3,45113.77745,66331.87453,76713.02928,75954.14301,72701.55402,53351.61286,43609.97992,38347.84242,34030.69502
5924,306.0981,5.66,1,17561.05687,31077.54514,42283.60296,41538.48881,34517.66374,15254.75689,3668.751697,1824.060911,6909.161992
5925,563.3518,4.67,56405.65134,57451.47612,48318.74094,21689.99489,5232.007246,1,1,1,1,1
5926,454.2099,11.8,35025.35686,13654.44937,1,20488.72652,41892.73638,58365.57917,35666.23117,11019.31937,6288.978199,7553.565353
5927,840.1634,3.89,62668.65941,65430.18859,71122.49863,47822.98936,35029.25245,18007.72202,1217.448884,2354.162457,1,442.8045976
5928,484.2811,14.74,48384.07867,62950.87067,52525.46968,41368.25006,13724.0598,6243.620627,13165.73496,10545.26028,6192.945513,1
5929,558.2275,21.29,66484.82651,62030.48313,37511.0405,27348.06653,12734.20981,2144.812507,4485.296606,1819.63237,2352.815849,863.6271119
5930,662.0774,1.88,26453.36252,26694.68942,15539.46588,4359.960864,1,1,1,1,1,1
5931,372.075,6.54,63510.97098,80919.61521,61230.60191,22029.81554,25669.01331,27808.59335,24725.91365,18709.73972,10372.39805,11978.04953
5932,459.3552,15.63,58647.31569,42436.42654,32899.93368,5530.458701,1,1,1,1,1,1
5933,646.1511,5.11,76425.21042,79770.6949,67591.11527,89370.84635,81363.06258,67329.63475,68344.08057,39884.83212,24161.52182,18540.27323
5934,302.1337,4.25,41935.1221,21301.40003,1,36096.88551,1,1,20240.2194,1,1,1
5935,392.1575,6.31,1,106060.4116,83243.42092,60604.81934,52696.55573,35612.92586,33224.52641,37738.07072,34207.15593,29305.55159
5936,184.0639,8.02,44391.42675,43292.53156,12291.90133,3556.180356,1,1,1,1,1,1
5937,519.3253,4.47,38384.54765,41099.05696,29256.6936,9867.952204,461.0451648,1,1,1,1,1
5938,906.2573,8.47,47044.98989,39903.34442,39733.19592,43414.36435,30840.14301,42969.54174,39616.83536,38591.36887,32009.3357,23860.86998
5939,298.23,17.81,1359.366842,3041.594856,11037.01333,32631.09058,57174.78954,53762.63183,31034.46938,15162.26801,6997.996995,1
5940,715.3921,17.23,34858.56245,28891.62427,5972.343251,1,1,1,1,1,1,1
5941,427.171,3.5,35957.0444,23097.4389,44467.85922,23506.45897,1,1,1238.507163,167.1549253,1010.266816,1
5942,111.0435,0.93,33574.04883,35280.23404,42050.4966,14644.25414,16725.96089,9150.907062,8355.300876,10868.25679,8365.879528,7954.993245
5943,273.148,2.26,55420.66553,51855.53634,46001.16881,25997.24155,10082.57606,2097.939211,1,1,1,1
5944,112.0161,0.95,41465.64383,40309.76418,32912.90618,35311.74019,15177.52609,12197.45337,13180.66172,22735.23792,8449.958794,9025.823787
5945,184.0589,0.79,50101.12865,8659.46448,341.6307859,390.5528642,1,1,1,1,1,1
5946,299.283,11.46,3683.84405,16165.61773,38041.42111,51158.85733,24149.62081,6227.177989,1,5633.113727,1987.951859,3600.538113
5947,478.2334,10.3,43266.65764,28891.05584,15285.56188,12956.97763,9350.916743,1709.245094,214.9446863,514.2184561,1,1
5948,420.1293,7.23,1,27500.07286,1,15317.97479,1,1,1,1,1,1
5949,377.3033,6.06,65591.44359,11109.17363,1,1,1,1,1,1,1,1
5950,738.2163,6.32,23669.15663,15736.99609,1,1,1,1,1,1,1,1
5951,456.1722,4.05,51170.54531,28075.33712,11177.75661,1,1,407.4824093,1687.332481,1,1,1
5952,660.494,5.95,1335.187496,1,1,1,33904.06679,82290.59495,55178.76092,34373.20113,11529.32913,1
5953,203.1345,8.88,49831.46251,20291.57654,9027.717863,1,1,1,782.2134175,1,1,1
5954,424.0768,3.63,28503.15038,12459.30867,36175.68046,2428.222842,6914.070016,1,2406.046002,1898.963067,2065.451043,3303.791902
5955,275.0826,8.2,1,1,8024.940737,11123.37187,21139.01837,25134.03684,34586.98665,52925.14133,50302.41333,46687.80617
5956,242.1271,2.53,23690.53142,53749.3059,29450.25585,12699.32699,3904.632748,7474.235223,5290.629403,4610.474669,4342.069144,2484.044217
5957,144.0211,2.85,13340.27134,24868.89688,81086.45421,110577.1925,75594.36457,39221.34752,34139.53341,39106.23314,46658.38733,41912.59722
5958,548.0704,11.19,116567.8134,101492.008,96665.5558,84024.51752,95094.19846,51522.18584,48475.53171,19002.6069,4722.840989,1
5959,353.8917,0.8,18626.60343,29929.11276,51004.60356,69978.99169,69833.46152,62264.08142,51515.40192,48025.19706,38165.04942,33817.96582
5960,219.1291,5.31,64452.95503,57739.30489,16773.00108,7455.253896,5897.005026,6493.158779,5067.504563,1035.09282,5501.845004,3109.513007
5961,249.1024,10.32,50570.61243,49906.00875,33231.17566,12408.6046,1384.704534,1,1,1,1,1
5962,184.1251,16.14,1,1,1,6450.239216,12035.48884,23453.61961,26686.99208,34851.80139,40431.28992,40774.00607
5963,317.1474,3.34,34931.01183,1412.264612,1,1,1,1,1,1,1,1
5964,698.3499,11.72,78039.70715,59884.66024,65518.04322,65040.82607,65508.92995,58910.40738,77018.55797,76280.88409,53713.31921,55828.83869
5965,1550.3741,3.66,49563.56016,56112.5801,47854.05633,35858.09922,23934.61004,12566.25207,7875.206427,3843.778499,1147.976907,1031.28816
5966,440.3617,15.94,1,1,6139.741804,1,1,1,1,1,1,1
5967,186.1411,16.14,1,1,748.142685,11635.63702,19056.29925,35470.18914,32843.52745,40771.77011,36604.84266,25657.1495
5968,368.3039,14.37,5244.386824,1,1,1,1,1,1,1,1,1
5969,257.1029,13.2,1,1,1,9345.097498,40842.59014,55852.71963,46216.59053,22826.00976,12510.37512,974.586072
5970,954.5179,12.3,32743.59244,34791.69904,21308.55082,13583.56134,8380.400006,12081.54767,5421.060669,4706.021254,5164.801071,1316.119899
5971,208.1099,7.96,8765.724194,4149.338314,1,1,1,547.2717433,1,1,1,1
5972,412.1272,8.99,25157.08445,26426.96841,20416.09069,26308.32763,19342.36989,3115.410118,1,1,1,1
5973,292.2039,13.59,12346.64565,38100.03153,52602.81815,52103.64135,29027.29299,27346.59532,18276.78799,1385.293014,1,1
5974,148.0892,8.86,39782.25084,59719.81422,32269.12059,6682.092254,562.2695157,1,1,1,1,1
5975,232.1424,2.52,53600.00855,88956.1984,33178.9399,15331.38973,8606.725358,8237.236213,5605.051311,1,1,1
5976,301.2986,12.14,36791.22374,34952.34641,31260.95548,8738.316607,1,1,1,1,803.7203965,1
5977,319.0435,6.56,35665.86063,60246.14057,78683.92907,76872.38042,62851.79583,49225.71111,39602.43844,26986.02857,16094.76314,10830.5277
5978,410.0822,4.93,1,1,469.5197035,658.1912248,10515.52166,39867.21163,59270.8475,45634.76654,21393.81891,20413.62245
5979,499.4021,14.98,47188.71929,40309.7335,8135.913369,1,1,1,1,1,1,1
5980,372.1207,7.05,3190.035662,16953.51765,34823.33336,46570.32376,41365.41914,34356.17772,20689.87776,17260.22925,11186.40465,782.0185735
5981,222.0891,13.5,24502.81267,34714.75316,9305.665227,1,1462.50948,1,1,1,1,1
5982,132.0245,1.24,51862.31691,69881.80319,43780.32613,9588.607977,6051.978481,4427.418182,4289.408997,3206.536808,5547.182349,2768.713046
5983,206.0822,9.78,40231.45219,20628.52047,9461.876075,20179.69461,46916.31785,40330.99707,10815.14721,29998.83026,11964.06024,1
5984,146.1056,0.81,59831.24426,29453.37881,5485.706821,1,1,1,1,1,1,1
5985,350.1271,7.38,26951.22558,18721.88144,18399.11161,6127.57073,1,1,1,1,1,1
5986,518.3373,17.45,57503.78752,56543.50026,64396.10668,47564.09014,27936.48,42642.94734,45706.24633,1,31318.61158,14151.98284
5987,796.2551,5.46,47024.49433,32406.49107,35676.25548,44334.79223,43254.76943,44526.0544,42548.89345,35014.77693,27205.4202,19268.65657
5988,669.3021,16.17,61177.22901,40128.68338,14870.83837,1,1,1,1,1,1,1
5989,464.1211,14.89,85044.90996,57721.73666,42389.6706,39839.52053,41560.12092,24657.08021,7468.329088,1,1,1
5990,976.618,12.31,175190.2402,179480.9947,131154.471,74690.72659,67367.11094,54653.76599,46957.38579,43903.55404,38818.94558,37639.6072
5991,388.0808,4.26,102866.5668,78301.51101,37579.79698,25529.25207,10644.67297,14855.94756,10874.19899,11369.1388,10554.63985,10195.41625
5992,826.2675,7.7,32635.69244,25505.78397,15490.34481,25449.16046,25138.12352,20106.11066,25258.75731,12589.50441,12236.21846,11087.62052
5993,521.1463,5.67,201682.1159,201500.2381,38190.80378,141192.6798,78056.22062,19168.32278,48053.68563,47186.62396,40574.52604,27747.06374
5994,387.153,5.6,36011.52527,31385.93677,13669.27898,2460.146815,1,1,1,1,1,1
5995,452.3279,14.96,48740.59886,46911.52566,44283.18769,34414.88579,29705.5717,36970.36386,26072.28798,22629.39937,14693.33795,12404.73
5996,530.3617,16.27,1,1,1,1,1,1,1,1,1,1
5997,545.3933,16.33,27391.92281,32420.01419,20105.93283,1,2114.467545,6412.007967,3389.973064,557.8114071,1,1487.609264
5998,177.0791,9.79,54861.42956,27208.16347,5558.168708,1,1,1,1,1,1,1
5999,236.1778,17.79,9045.219498,16955.08648,38650.96698,47116.70441,50639.64436,40397.69677,35701.36702,21114.03033,10376.61821,3413.705249
6000,450.2747,16.51,43682.26963,42719.70384,46247.9887,54511.44941,56111.54867,52984.63982,53082.79035,36338.89555,23655.58552,16101.44723
6001,261.2458,18.9,1,1,1,1,2710.646176,16009.87277,23659.19607,40391.04393,32592.87366,51596.38213
6002,343.3455,12.58,49813.48695,55841.05787,46183.5582,55010.26805,52981.35845,35032.23779,18376.40738,10735.70547,8000.88524,7977.807311
6003,1082.3714,4.8,147960.2764,160614.142,149716.9636,141261.5041,106070.1148,92068.91782,63192.94682,35628.44163,25572.11104,19711.54303
6004,819.513,14.02,43613.13596,35011.47161,24191.94392,1,1,1,1,1,1,1
6005,418.1066,2.96,1,1,1,1,1,1,1,1,1,1
6006,328.0959,7.75,49107.32422,47135.09398,42442.61305,24455.28588,13267.53913,4944.578494,1172.936083,766.3633599,1,1239.460828
6007,1010.6318,11.86,7900.572044,7388.4461,9387.744804,9074.194407,9677.982963,7941.206026,6479.73737,3707.246576,2077.833112,715.3761052
6008,191.1313,8.92,27185.93316,30052.21626,15253.98957,2791.146179,1077.499192,1,1,1,1,1
6009,1068.3034,3.55,82516.07867,69300.37046,60305.09865,51180.23951,42184.46629,31384.25744,16952.84772,6606.980228,453.9486195,674.6928859
6010,278.1859,17.8,3386.64244,14532.66818,11635.63361,22309.41624,45269.66169,51917.10258,36765.65502,23914.96771,6457.102546,3822.488531
6011,704.1593,4.75,40236.02758,46719.1843,38456.87001,26192.76847,29615.61186,28589.7808,21867.53136,15286.35178,10752.38726,7348.621459
6012,152.0109,4.29,1,1,1,1,1,1363.180758,18515.92739,24474.00165,58762.60037,47735.42593
6013,420.2485,11.81,42279.35797,40551.76255,36450.94692,36961.7164,29466.47452,14356.72312,5983.503987,1693.295897,877.7762863,1
6014,321.8579,0.83,38427.37521,43062.98025,51117.09956,60925.73476,67387.98667,59868.74721,62614.95438,53046.95336,49503.81941,46680.50001
6015,1303.6082,4.04,67914.38508,64451.47533,61153.69076,69416.01537,54207.98579,36386.95906,16096.27424,10640.4236,5634.274821,3311.816596
6016,230.0578,6.8,1,552.4821002,12236.0832,22779.69753,34962.32553,54728.70774,49051.76378,55431.60189,53549.36518,48342.07758
6017,307.084,5.08,23712.04362,39523.7788,64496.34716,47240.03258,53998.55488,34863.28962,13352.6508,3421.141085,717.7014656,1
6018,260.1374,2.31,22396.63754,19669.97545,2972.166512,1,1,1,1,1,1,1
6019,410.3016,15.8,33773.7858,47521.0701,47306.58718,37376.41118,23915.21669,13665.19387,7073.641276,2143.845734,1,1
6020,346.0663,1.23,30041.64168,45230.02282,54876.44017,55545.54158,108682.4943,43994.61516,79331.62268,61459.99623,64952.32051,55241.96649
6021,809.5863,17.32,17801.35649,18214.92208,18046.856,21174.99382,16517.38609,13215.66014,1,575.3069099,1,1
6022,714.3156,11.47,44149.72265,46891.51069,51080.22409,47933.5619,42650.59104,38808.53134,29327.89812,16423.39402,5822.465986,4467.375076
6023,264.1334,13.54,54469.63465,4597.095186,1,1,1,1,1,1,1,1
6024,542.1765,4.61,1,1,1,21580.55441,1,1,1,1,1,1
6025,296.0895,1.25,25274.14203,31443.33556,33939.19497,25143.35576,7451.224882,6794.230002,4357.238509,5662.563316,1799.702944,1946.027501
6026,486.3341,13.04,38044.48482,39508.6964,36586.20193,25070.94421,20488.91698,1,271.3669672,1,1,3221.946437
6027,272.2148,16.13,6253.694201,4973.07933,21295.12084,45879.0437,56288.96467,75315.0537,55234.99142,33143.21066,23743.67278,15034.34103
6028,328.1141,2.35,38691.04868,36734.77697,32370.52995,21074.89209,13322.83538,2748.916909,9334.331862,7475.551841,4301.244437,1
6029,612.1626,6.69,57653.1916,71535.85754,47363.83985,19537.07803,9352.4325,8519.879744,1,1,1,1
6030,340.1311,5.33,200976.091,248348.2176,27326.52465,95906.94294,22032.58702,31200.5223,11201.89454,8016.831952,1,1
6031,300.0425,3.74,1,1,1,4289.473915,19182.76128,43750.13365,51533.29593,35016.01811,33459.27897,14501.81817
6032,646.1877,7.15,48119.74323,42830.85299,47543.2277,45360.22855,44780.46052,41891.90772,22528.26478,17804.82532,2252.781025,1769.931083
6033,338.1552,15.68,71463.14002,63051.71317,50183.29476,6194.963143,1,1,1,1,1,1
6034,312.23,15.4,74241.04409,75193.22317,41833.84763,43177.08564,1,13322.06762,1,4042.558997,4398.595392,2593.303745
6035,285.2667,10.15,1,4340.424029,1,3704.694034,24537.40211,61289.77443,56593.88932,30177.1269,12921.49776,581.252041
6036,131.0736,6.55,1,526.1922992,11023.15745,10686.09203,14181.69187,29772.32031,40985.26015,46457.576,44406.38978,46286.9051
6037,289.079,4.25,18572.30596,35452.80067,77327.76564,50089.81871,25551.59853,17991.5955,2295.906856,7285.868589,8743.231217,12011.17337
6038,721.2363,9.23,43940.43209,26385.18561,9128.75755,1,1,1,1,1,1,1
6039,175.0304,1.41,37158.6296,29870.16487,11498.71183,6364.547858,3946.70607,1,1,1578.878225,1050.548139,1
6040,960.5441,11.63,517.7883146,1,1911.437967,16914.75467,63284.781,56059.15042,32694.76642,22466.81986,26280.2089,43012.26895
6041,354.005,4.39,3819.573092,4690.280933,7525.163284,22239.33141,26887.43818,14859.37299,16499.93682,25377.19897,36234.36672,45477.38378
6042,208.0773,6.01,14315.20683,14935.79855,22713.33759,44518.49073,18553.56724,8299.342811,11916.78186,18755.50101,19036.5781,17479.00273
6043,576.0589,4.13,63530.55479,7647.016305,1,1,1,1,1,1,1,1
6044,257.0665,6.34,15235.13628,3276.186954,1,1,176.4778689,1,1808.43316,1933.805983,1,945.2841451
6045,233.0915,4.75,17522.56309,13730.08183,23196.13148,49146.9491,56229.89225,32017.85066,12974.78586,5223.917664,3641.682718,1882.750017
6046,242.0791,3.47,18934.36852,59109.94889,21119.69001,10324.44203,1,1,1,1,1,1
6047,518.3869,17.22,32690.99091,35035.42076,34818.83841,56427.75143,53663.19437,33672.39081,21802.71233,10394.17181,6042.014578,5466.334659
6048,394.2724,15.15,22866.69057,35915.33803,47437.90405,46380.50831,20265.35529,6751.7139,1,1,1,1
6049,309.3032,12.42,14058.03344,11658.47975,7631.345435,2346.754352,1,1,1,1,1,1
6050,729.2791,4.84,47570.74341,27111.31637,2705.576461,1,577.9070696,1,1,1,1,1
6051,216.0356,5.75,3809.992312,1,1,9146.571972,21340.24838,37813.72817,44471.60412,38812.88215,34928.44696,34729.08345
6052,191.0576,3.46,34916.71549,53905.63472,95622.22802,324604.4774,359169.3416,289089.7993,104390.1429,47054.08176,18980.81313,15693.66033
6053,193.074,9.8,50755.01364,37838.74776,8490.836569,6744.412929,1,1,1,1,1,1
6054,155.1309,15.62,1,12440.95986,40613.89307,48110.61504,24678.11068,31983.84797,16592.18258,14014.8693,9321.321511,8873.213022
6055,917.1225,3.64,1,1,13141.61769,32178.96724,48413.94349,60802.17963,56729.93407,59105.83751,74417.7039,76846.60179
6056,267.0655,2.94,30482.60728,1,1,4569.961124,16947.36835,36945.6541,50946.0567,50548.51879,32796.70274,13131.66234
6057,745.5331,16.29,13357.73747,21255.73553,19948.99654,14303.64136,16904.69392,24476.1589,17812.06126,25154.29419,18365.59182,33381.02373
6058,1054.1692,3.11,30794.48208,47117.19084,50611.34508,31900.00524,53888.3804,48395.88871,40640.51644,35121.74091,30801.56843,27787.09443
6059,313.9116,0.8,45413.56151,53263.28263,43005.10099,40272.36494,33339.82176,35793.59309,34825.76261,34735.12613,30561.17407,31461.50376
6060,305.0507,3.93,1,1,11230.18444,25531.81278,38600.15498,55733.08857,45575.076,53562.2132,62434.38119,48358.57803
6061,207.0394,4.45,35441.04956,21082.43336,40122.88772,53387.05168,57253.86534,42489.66526,25430.12606,12217.20198,7248.275556,6279.549066
6062,471.0596,4.91,70092.70155,45800.68742,38485.89551,22873.92246,24730.04489,13878.62485,13956.47374,5441.604833,3103.094557,1
6063,470.0831,3.43,1,1,1,1,4753.851765,18253.0431,41463.67141,46737.11475,37100.33402,33928.80849
6064,379.2206,3.37,27381.66748,45536.43904,22439.7897,15241.98596,9190.516251,3232.042751,2519.781022,2620.221265,1993.36193,1318.978536
6065,130.0783,11.25,12727.12825,35552.29026,56668.16315,56521.9952,24521.97524,7405.05655,1672.19287,1,1586.946532,1
6066,558.1371,6.4,79487.08177,17119.74455,94958.37937,23845.94407,19625.82283,9121.232628,8681.767542,8712.015554,4030.736331,9840.36476
6067,414.2479,5.41,43402.61017,30136.49001,17022.66913,21345.77574,20836.92916,20080.18032,10193.14565,1,3193.536303,480.2289989
6068,578.7515,6.12,47666.36914,61750.1704,87807.1969,78200.91608,70200.79275,35910.14484,29254.04268,18285.20864,8113.052906,790.6080077
6069,150.1409,12.3,1,1,1,1,14275.8534,34065.75038,47724.65482,33946.91658,24836.92728,19790.71494
6070,553.42,5.88,29330.49878,29846.50767,23278.25826,39068.28953,38592.95994,26796.78688,16285.21811,10873.64631,15931.33202,14766.74851
6071,120.0213,3.07,7523.161114,19673.55309,29539.75906,52154.38864,52555.74377,56182.42162,44957.55496,41078.26427,39190.65087,38401.53403
6072,667.2122,5.64,33923.43227,30322.14186,40876.67713,18663.64279,3999.104545,8655.91228,674.4090233,1,1,1
6073,433.1887,5.87,37545.48599,31901.80613,23596.44649,16466.41912,21375.79231,6579.45529,7909.01711,1261.253678,1708.260931,3093.033578
6074,314.1005,4.57,20571.74153,44698.05048,56423.56226,26842.33174,10698.26025,2131.894353,1023.091676,1,2646.159917,1792.583557
6075,343.2719,13.37,14182.14217,3338.535441,1,1,1,1,1,1,1,1
6076,234.0893,3.99,1557.759696,19497.8611,46740.7539,45158.78695,33250.65729,23577.0345,4572.720101,3152.652335,1478.088844,1
6077,408.2489,10.75,87700.7421,78703.01495,54050.80883,2690.193369,15037.61863,7586.836232,2155.745542,1057.994274,1475.411164,1451.298119
6078,1050.7013,14.77,19966.35943,19938.20973,4629.99423,1,1,1,1,1,1,1
6079,357.2522,12.23,39294.84158,32261.15658,4179.747426,1,1,1,1,1,1,1
6080,452.2748,14.95,35166.38946,30959.26591,20486.06425,1,1,1,1,791.3019192,1,1
6081,662.1818,5.7,27970.80064,25657.67651,26657.88036,25672.56146,24368.28055,21360.39375,16011.0002,11583.94733,4037.244612,1273.995569
6082,740.216,3.56,7905038.923,38785.14764,70354.67152,60615.43138,9001.225563,4419506.01,4121601.577,3275981.899,29091.14646,32913.18323
6083,772.206,3.94,42391.10653,36645.0562,21028.78127,13427.17736,16488.50174,22626.39625,26078.11078,30788.31312,35331.32245,39584.28919
6084,439.2702,12.41,1,36265.94254,21466.61251,11273.94654,6241.743448,2049.657503,3646.060802,2939.259543,2041.31268,1
6085,156.0937,16.14,1,1,1,1,4066.170389,6750.672853,8743.951848,16049.62341,21989.87113,42283.92308
6086,861.6003,14.99,24320.51986,19465.44757,29287.02393,20816.00134,24589.4784,13636.38562,3109.872947,1,1,1
6087,640.1632,4.18,92129.44839,59260.46932,37247.34429,57908.48894,64829.76966,56847.83358,49938.17481,34976.0632,31074.78299,30051.33658
6088,212.0322,2.81,8750.313834,33389.67986,50693.41602,57805.90763,31878.85353,20770.7533,13756.46221,3627.760503,5546.365356,1093.768315
6089,122.0972,6.01,14324.1321,12002.65523,9371.689934,32392.16604,51359.59151,55771.33917,37316.38788,19186.72534,9282.901176,987.4896144
6090,259.1893,1.24,33761.53219,26479.7187,15059.45997,8825.955143,10487.14283,5582.341894,2502.996542,2520.813836,2203.0254,2677.133342
6091,640.5154,5.56,1,1,1,45259.23832,56917.02156,47682.95885,40490.20131,26587.16272,1,26031.87784
6092,272.0892,1.9,7746.68333,10548.89521,1,1,1,1,1,1,1,1
6093,531.3412,12.66,49644.49185,18804.18388,1,1,1,1,1,1,1,1
6094,468.2845,14.46,1,1,1,1,1,1,1,1,1,1
6095,343.2721,12.52,25887.89969,9188.622821,1,1,1,1,1,1,1,1
6096,189.994,9.52,1,1,1,469.201536,17065.39958,39025.88808,58268.1115,45955.75306,36067.47413,19298.54824
6097,792.5324,5.55,62301.06192,58622.70278,60856.35927,42767.22244,10767.60991,33449.10923,39149.73608,33030.21502,19428.64107,15869.44408
6098,564.4355,5.28,26209.04335,29368.56977,70767.13313,164213.0442,38184.52301,30297.66654,1,27677.53056,58846.32994,95680.99919
6099,169.1468,17.88,5497.095584,10134.76708,27235.36622,54178.43374,40129.21562,14794.57987,10142.06384,6208.458449,4316.65562,2419.903657
6100,399.3711,13.95,61554.85467,64409.7143,41475.39616,55220.11557,29925.4736,5191.372724,1,1,1,1
6101,225.2095,17.89,7307.717986,13426.44668,40084.58148,60104.90122,23301.79774,7399.230831,3281.147154,3226.417874,759.6827344,1
6102,122.0369,3.81,49594.97567,75607.85567,119212.3076,141966.6449,111802.2284,84817.18967,75660.23492,67496.09069,70657.17621,34853.00032
6103,154.0909,4.91,9976.017768,26247.60591,54509.23595,43918.28379,16193.02467,6444.369198,2993.217618,1,1,1
6104,720.3161,4.8,41325.17021,35429.89177,13600.61328,417.9087098,1,1,1,1,1,1
6105,568.3942,15.13,55518.63206,35972.59822,32436.14548,55830.10698,41036.96254,46348.07267,38408.19791,16542.35799,9735.883668,5197.781477
6106,434.3192,14.18,49461.78024,55690.95571,81951.83432,70711.97682,52228.80595,35513.7737,13947.22241,3366.166566,944.7287573,1
6107,536.4041,17.74,43193.58908,44005.38356,46425.92996,47763.13428,43729.03636,36557.49861,26074.44922,14499.61774,8989.312508,8458.019496
6108,438.3094,16.73,54724.59086,8519.933758,1,1,1,1,1,1,481.882127,1
6109,572.1858,5.2,61355.36743,72059.93816,66456.15576,63332.87587,61634.33321,64108.19987,40108.58043,21027.9837,5674.715817,7800.747828
6110,297.0896,2.63,37684.14749,36962.99521,12370.63925,900.4475733,1,1,1,1,1,5646.83545
6111,283.9035,21.31,51551.99033,4732.273142,1,1,565.7366906,1,1,2677.727054,6980.929066,886.1691921
6112,913.6794,6.19,49890.21282,44833.49806,48072.2154,22707.10382,4402.880939,1,1,1,1,1
6113,462.136,2.44,48953.80425,42512.48055,54453.9747,56312.1469,38346.7972,1,4270.405269,949.7992114,1978.331888,947.1335093
6114,344.1139,10.75,26765.13938,15036.83154,3003.878197,2803.056236,1068.356265,1,1,1,1,1
6115,1050.7125,14.2,41194.03278,35018.71855,22705.22832,7159.283047,1,1,1,1,1,1
6116,516.058,4.38,53695.97607,59234.44139,88584.66219,39710.03868,12488.22773,8608.796915,18619.00831,19486.98824,15312.86066,12560.66923
6117,465.5272,15.67,70076.73018,47919.26021,44707.103,52124.50273,45086.19993,63407.36896,47106.01782,53700.8835,34626.76308,23009.38196
6118,576.403,15.89,47601.00257,30418.87555,14665.2589,13707.11792,4164.436264,496.2275156,1,1,1,1
6119,320.2023,21.28,1,1753.889912,4032.249343,16466.54724,40666.4057,51345.04305,66583.27432,66784.45291,78017.42121,66087.19938
6120,508.2038,7.07,56679.34149,59377.91475,56991.99821,29841.45451,10038.97306,6025.733663,4142.166617,1916.703043,1,1
6121,550.3465,14.08,6245.434085,15195.11042,16138.52585,28173.16383,15951.29277,20579.13507,13991.89672,13592.89869,14939.21894,1793.900427
6122,1631.4419,5.56,20036.20348,32791.18027,10823.85502,11837.05529,13112.30288,5795.167009,22537.70518,12184.68211,17375.52499,14964.44866
6123,182.0708,6.07,27923.3248,13203.15692,478.7488134,1,1,1,1,1,1,1
6124,503.1232,8.28,42258.01288,52698.02639,54449.15873,56866.91694,54059.51476,33940.20197,20921.38301,28410.89566,23798.46226,18252.8976
6125,408.249,10.89,30672.07185,18629.86375,22959.56729,3010.672618,13334.85831,3163.497835,1,1,1,821.3049307
6126,441.7623,0.91,30588.03862,37335.0618,37235.13332,32822.12149,27216.15532,23556.12514,15880.32645,14362.14986,14330.73524,9232.894402
6127,454.18,12.53,5813.313393,5869.333158,11572.27083,41990.80589,14075.48682,18849.15529,9548.838898,1,1,1
6128,458.0605,1.24,40246.72957,44303.91153,32062.553,22460.15955,14421.15107,11837.00056,4349.459906,7947.016623,9643.874672,7866.631954
6129,472.1342,5.51,23271.19171,23382.16422,20923.7189,14516.54878,11539.59546,5290.848184,3016.757352,1934.158437,1836.013288,1748.925612
6130,496.7034,5.92,41424.74662,39064.58968,36356.16167,24449.73321,3811.839823,1,1,1,1,1
6131,388.2225,10.91,33356.48317,32292.87581,29795.3252,27746.78816,22709.03153,5722.536297,1,1072.338782,252.7282443,1
6132,438.2595,8.5,11093.95494,29336.5892,22634.38295,5118.901355,17964.3325,13028.21738,17077.5491,2700.806159,1220.943531,1611.944372
6133,692.1932,5.89,15711.82381,13344.70582,12614.73774,10808.63741,16227.85587,11706.45593,10812.04637,7131.933132,1,1
6134,492.3221,14.48,1,1,1,7386.894775,1,1,1,1,1,1
6135,447.1045,10.51,12223.2026,12678.81412,7706.618688,1810.28934,1,1,1,1,1,1
6136,382.236,9.62,28411.39844,40174.99435,33414.39216,43293.95048,51675.43418,57289.57775,39597.57492,20206.91044,6148.084993,3587.092444
6137,494.1187,10.86,19253.40904,20867.86746,22609.29583,22661.55987,19570.81008,15461.25976,5149.990391,1,1,1
6138,604.1466,5.33,55756.61177,106666.6611,98277.59577,81297.39517,56166.0684,4938.757437,1,2427.996523,378.2441835,1
6139,793.2799,6.12,37348.80645,12176.34268,2310.310197,1,1,1,1,1,1,1
6140,309.1844,7.29,40573.5104,27514.54574,23169.33975,3962.970275,1,1,1,1,1,1
6141,594.0592,0.85,16481.36049,13632.51922,16219.98367,27200.51215,24730.77153,24472.32707,30195.30591,23113.83403,19119.33502,11039.99438
6142,172.0639,3.21,27159.36759,49183.62116,47586.18799,18976.64864,21982.40241,18164.74479,7643.825835,3910.654384,2245.828209,1
6143,776.2043,2.86,39822.31258,51293.54139,46923.59086,32739.61877,12276.66363,1,1,1,592.5853557,1
6144,432.1971,5.5,41371.44039,40745.76348,43968.84997,52721.24104,33134.36734,21536.08008,11265.49003,8383.691508,10201.54131,9114.500868
6145,134.0227,3.12,7342.794542,618.8584105,1359.952708,20348.16128,49473.949,1,6157.984512,21261.92199,55058.6905,60095.52066
6146,396.0833,7,22974.8343,27805.59534,30527.2729,20601.42162,32262.33468,18047.95329,8855.803955,6082.006047,6339.167774,4651.740916
6147,565.3018,10.68,37270.10263,25083.82395,15784.82658,8938.918342,6775.485311,1187.043188,146.9411352,121.3615841,1,1
6148,436.1368,3.68,58032.67906,55883.86219,63851.74623,60304.61781,58326.74105,91438.27548,53617.11517,25569.29886,10630.45131,6029.717204
