ID,Mass,RT,Col-root-NL-0V-3,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-20V-2,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V,Col-root-NL-5V
985,278.2246,12.43,7324.283986,196621.617,337677.3838,1,209123.1084,421591.0746,334367.4211,303174.8321,210245.4756,52246.90444,30200.49733
986,132.0578,2.64,58771.29585,120129.1822,74741.1573,79884.1164,82313.49033,194839.9953,300215.6773,333095.3132,340683.1001,272423.6934,131319.823
987,896.5178,19.92,699962.4834,295112.9135,426594.3756,791908.7639,869459.1955,715995.2019,700336.5594,629140.8014,1,1,708661.9402
988,342.1099,3.86,23208.93852,78305.75013,239971.3946,391313.8072,391904.6052,413008.7483,322879.6307,193702.9092,112946.9455,55908.91323,47136.39961
989,1060.5752,11.62,247180.2715,216550.0431,115848.4232,38221.61457,37675.98585,20929.47674,19939.60253,15253.82393,9410.590369,7073.798526,256751.982
990,152.0112,6.76,1,5990.323026,12946.66258,32771.409,26781.73731,88564.95721,282764.2432,355763.576,475861.5432,442645.5295,4039.099014
991,178.0268,2.8,88155.49661,340049.83,463037.4901,488072.6876,470450.4266,489969.2884,453015.3157,404572.1723,297623.9057,237345.3316,159837.5636
992,410.2437,14.28,488254.5265,397391.474,193694.0156,114404.5232,131018.0556,107489.6149,98061.30139,54278.70625,31113.71329,19703.77305,477114.2003
993,876.4512,13.18,1,1,1,1,1,1,1,1,1,19568.15751,1
994,179.8919,13.11,1,1,1,2216.137842,6120.071041,66206.54136,159972.9047,283088.2276,190370.4012,348762.0777,1
995,643.4025,15.68,460665.7409,419667.6532,411735.9808,396453.9325,367373.0643,287081.3041,162511.0845,68301.98026,28617.16002,17623.71594,421622.9139
996,166.0631,3.85,4677.510309,13357.61568,54114.67046,94512.2614,97499.9839,213711.1321,314380.7439,456772.875,415519.3834,414590.9661,9319.561076
997,562.5352,15.24,1,1,1,1,494558.402,525418.5521,1,1,1,1,1
998,892.4277,13.19,1,1,1,1,1,1,1,1,1,3566.457861,1
999,375.2285,3.7,188135.6445,75391.62524,10074.68116,1,1,1,1,1,1,1,153749.3851
1000,916.0889,4.46,1,1,51763.92485,232028.0253,241049.4335,506914.6473,534371.3882,348624.8699,213029.9455,184801.7789,1
1001,342.0927,2.01,349567.8101,344270.0465,328375.2026,261235.1838,243042.0324,136227.9551,59007.9855,15382.51208,7217.443797,11628.36755,378277.9463
1002,507.332,13.5,16944.08819,242725.7012,311463.6125,377424.743,348346.1513,178972.9485,66350.55288,24002.88796,8550.48172,3510.171693,59808.52196
1003,388.1347,3.66,177346.861,344938.6664,460333.6792,416850.6849,367949.673,328299.8573,347932.0964,386360.6508,332964.8746,274182.8509,141819.6958
1004,215.0559,12.3,8517.068595,80344.09922,300857.7304,474075.5841,466424.7501,485926.0259,424130.2388,371963.7772,315267.616,297737.3005,12778.9869
1005,346.0359,4.13,1,1,34605.65251,184293.0594,182095.2463,387050.6423,462921.6742,333608.2457,201611.427,117927.3288,1
1006,360.1576,3.55,1,25185.07182,131754.136,333650.8698,331224.4855,418219.3238,298917.637,158821.5217,66700.13245,48837.28349,4710.713633
1007,177.0188,4.85,219111.8883,475425.0399,469329.5801,191541.5902,257513.6838,127444.3087,66879.98479,36899.52718,33699.37221,36672.80545,301273.2873
1008,922.6814,5.22,172995.0601,178623.1112,174635.9618,178700.3616,178443.706,184237.8718,200576.1188,186735.2141,187754.3606,181927.9327,173326.0934
1009,154.0309,13.75,1,292172.2585,333674.268,17505.73184,478461.2208,34216.01926,1936.08421,252990.3042,51995.29194,439324.6291,1
1010,432.1057,5.87,340724.1997,400440.3502,319562.3086,222180.6555,218338.7863,130343.4863,93876.61309,75451.01538,60237.59857,51587.08883,385189.2203
1011,346.1267,3.33,302773.0874,1,1,1,1,1,1,1,1739.787117,1,73157.4577
1012,1088.2231,4.56,467369.0048,366317.7366,100424.2273,40747.68691,52527.74221,30785.50639,28129.61861,8689.026765,7460.265714,4886.702592,218436.1192
1013,120.058,2.58,7493.923916,55028.1779,81295.50882,144882.5641,148235.4247,237282.8583,331644.6469,413621.6538,418288.9382,440749.8349,31287.70827
1014,176.0328,0.98,52365.87373,6850.837383,28167.99191,8147.43608,21007.77249,2036.597172,5779.964626,6434.124698,17775.10839,18645.65488,87821.82935
1015,398.1428,17.92,1,1,10235.23244,66579.83645,70827.26062,215171.9811,388128.2101,440817.4635,408539.9812,301335.5127,1
1016,368.0721,3.54,55960.34316,364859.3842,270291.0268,167690.0536,161124.3509,86161.1672,70275.82393,61618.94938,53669.50153,40154.13443,217737.3235
1017,174.0171,1.15,370254.3946,184560.8747,73347.76823,1,1,1,1,1,1,1,354987.3714
1018,448.1581,3.86,309511.3247,370881.7546,288639.6051,278765.3128,278996.078,125602.0557,84736.39735,58193.2158,34332.21483,140886.0176,405310.5766
1019,340.0969,8.18,338508.3135,295676.0222,297052.482,220004.8114,240618.961,169063.2999,138180.4631,106801.5776,68067.18952,45304.81329,324742.3141
1020,624.4024,4.92,339018.3507,331114.2779,106851.8964,11473.95502,10110.48447,5162.545392,2874.940647,6976.036458,9933.942543,11459.74396,454718.673
1021,1056.1719,6.37,373140.8467,222409.8792,139427.4679,111316.0997,112228.9737,91545.3432,79446.8668,69508.52783,64867.23566,51883.48269,325384.6844
1022,947.1058,4.45,112345.8888,142916.3836,234509.0594,466786.36,477683.1961,547980.1048,105716.2093,212633.4976,183814.7404,198852.0632,123545.1167
1023,464.1997,5.07,198959.6332,17907.56922,1,1,1,1,1,1,1,1,217270.275
1024,404.144,3.82,1155986.308,561324.7417,541247.3422,411698.4166,398817.8969,269481.1818,184909.2603,133870.3835,119957.0008,98541.82863,549083.2556
1025,528.2458,14.02,1,1,1,1,1,6236.845032,41400.02203,1,11345.85508,17914.43156,1
1026,772.2067,3.38,329105.6029,431006.6901,328433.2844,216068.0624,196104.5505,139764.139,49633.43388,35300.38014,32078.41485,15586.92281,431188.4169
1027,116.9282,18.15,115231.4987,233036.8325,161273.8008,101268.3021,94948.21119,57441.29552,9244.54941,1,1,1,226288.9453
1028,338.0526,1.24,158269.6668,159520.023,120377.5299,95166.903,90612.76955,88299.58502,74262.94206,59968.03153,53117.72693,43026.49648,190964.7677
1029,384.0629,4.44,14251.76136,182811.9835,436011.1921,325120.9409,325595.1932,116747.3987,40874.53148,68930.97836,99239.49608,129458.6633,36450.36757
1030,519.0676,4.13,201918.7511,359167.5278,382156.4466,370885.3572,375995.7998,281028.307,225094.6694,164514.1976,121594.7919,96117.97501,345037.9685
1031,300.0847,1.76,423803.1616,104095.1346,24800.0817,1,10166.57482,1,2039.821108,1,1,1,276842.8856
1032,315.1013,5.11,329334.261,367689.0121,336423.9499,292182.8312,298342.982,219524.5958,228621.2065,240335.8802,271476.9986,294287.4771,342911.1973
1033,565.1416,13.17,668844.33,81999.9073,115850.2432,24592.25609,91396.24162,3461.012675,2213.358709,3020.698903,1,835.9823391,538419.8412
1034,522.1965,12.68,149852.8344,401700.22,157674.1755,8222.687912,54846.30142,48934.04718,1495.518767,1742.249609,3367.090698,3985.467696,311246.6592
1035,305.9215,0.81,221192.7862,341949.029,373632.6381,424499.5054,408891.0404,417690.2174,244538.6675,453987.0493,443420.438,440111.6775,251574.3362
1036,350.283,11.93,1600.199204,119496.4375,439715.8517,86244.80241,1936.765702,55464.15513,105380.985,40094.30752,49691.91973,1,1
1037,352.2584,17.58,90556.87204,115142.6754,146135.4062,111316.6291,153304.7111,137965.081,246057.9523,293405.2891,251615.6428,408315.9198,89428.88676
1038,165.9126,13.11,1,1,1,4746.46438,1755.735125,103407.9535,157061.715,300642.4983,280490.4468,412032.2838,1
1039,170.0474,4.5,1,1,42272.89023,36437.76896,45192.38119,178283.6565,324440.5973,391707.2346,75452.224,23545.38908,1
1040,492.2468,20.16,1,1,1,1,1,1,1,1,1,3394.149001,1
1041,590.1854,12.73,499676.9777,407480.7224,323422.6974,194556.5544,184969.6384,567.2145931,111486.1604,114058.296,93593.45033,37620.1515,360572.5662
1042,334.2513,11.71,1,8049.213883,67185.4576,234062.7628,246877.0085,353044.0519,352017.4449,342010.5941,265405.3624,186106.0397,1
1043,924.5115,14.09,1,1,1,1,1,1,1,1,1,1,1
1044,852.4551,12.7,414134.3247,250721.4418,76732.38425,9661.035664,8279.042607,237.8043375,1,2268.483462,2987.532848,1885.657162,411574.0269
1045,402.2473,3.7,155186.1428,1,1,1,1,1,1,1,1,1,63314.33213
1046,552.1847,3.04,215910.8689,440574.2552,450762.4371,371322.8007,370301.9868,270405.6989,147046.1115,78853.4451,52163.45167,56002.59963,370051.4079
1047,113.9934,0.84,84375.65955,218190.0057,282468.2987,337900.1715,337637.3599,366536.8228,392636.5981,412960.052,403445.1354,411229.0167,144617.0558
1048,676.3667,11.47,70722.54727,458466.9816,374596.0723,146140.441,162177.4843,41483.94405,13052.42075,5051.200257,4054.909971,1,220457.8772
1049,563.0959,3.12,369437.6719,126939.8951,40889.44344,20621.55851,21995.03645,9090.390045,6049.512873,5871.743745,2247.500933,3338.298929,285480.2033
1050,490.2302,14.22,222027.2574,60654.84066,70902.38734,41338.31556,61821.3682,43945.11865,31503.45548,28539.70889,22128.3428,26298.67324,105453.6046
1051,464.255,10.93,202306.9021,185339.9154,122344.8532,63253.76479,64007.27922,11898.29498,20918.05548,16105.32994,11139.14047,2194.801705,197830.6879
1052,722.2253,21.08,608038.1156,1,450639.8257,141299.3251,223857.6425,182482.4994,251700.9387,214327.1139,45694.66797,46606.20275,545752.7601
1053,151.0396,6.8,4608.432347,19249.0847,23724.60842,13654.63578,22002.04248,35346.94126,60844.76968,116461.7941,175080.0027,358584.4299,14519.61783
1054,454.1237,7.08,37334.76658,367328.2761,250556.308,417830.9482,257902.188,361326.1581,294806.0571,200795.6371,68519.88116,98301.33162,156175.9285
1055,740.2742,4.26,594008.1268,290028.5358,363589.1617,236872.1841,641276.1623,459531.0388,505754.7215,385328.9794,311430.0698,279037.1079,617516.6617
1056,1064.6052,12.34,320240.0654,263507.9836,140765.1513,49956.0134,52510.63841,27300.27288,26387.05047,23073.88354,13233.1541,9915.639523,317400.1434
1057,648.1688,4.66,344906.9875,505531.2861,450641.1094,349886.9577,370123.7247,236236.5287,135179.951,73005.71605,52675.76221,38935.11236,407042.7423
1058,896.465,14.62,1,1,3899.347934,4060.054859,1,418394.0258,1,2740.970379,1,5306.920919,1
1059,660.4949,5.29,1,1,1,1,1,1,4715.302073,48324.72052,211489.2106,511788.1364,1
1060,101.941,15.81,1,67508.51294,155768.0834,211863.9816,191127.8913,241457.5684,364613.4512,128801.8761,276182.5949,375361.0548,1
1061,152.0114,3.97,1,1,1,6658.643932,17231.52552,82926.39292,160146.9586,227981.4792,324698.3815,433067.3223,1
1062,492.1635,7.09,138350.563,205193.4433,107992.7715,159886.8312,127882.0572,62552.75421,32278.98462,11449.87434,1,1,438083.8767
1063,228.0042,1.16,459887.054,11587.96825,1,1,1,1,1,1,1,1,157227.9448
1064,305.9744,4.53,31241.6319,322257.6603,416250.898,366713.7209,366969.2943,332910.7292,262681.9067,123372.6995,204699.3133,186083.2101,116860.266
1065,285.04,5.25,1,3515.546194,24126.76849,125424.5004,122325.7024,284056.2718,353284.0063,278270.8578,175825.3963,105094.9328,1
1066,242.0096,4.44,38123.69538,124753.4326,217952.1985,309197.9189,288018.5191,355844.3984,385179.1601,406944.6131,418797.6716,432824.7757,63328.99424
1067,608.1746,4.85,384225.431,447923.6862,421187.3688,351978.9892,303206.5645,216407.6781,129968.0158,82478.28172,78872.49074,85321.48882,390472.5657
1068,556.2308,4.8,463995.5282,228107.4352,57674.51702,25896.04073,25712.57715,31064.99541,34882.67271,30373.71827,26861.72834,28208.7432,434555.9453
1069,294.2194,13.68,290177.6051,258360.4351,207938.888,96545.95116,100119.3115,51483.35308,29705.54989,28917.22488,27537.50368,25275.4075,255752.8955
1070,181.9199,6.45,1,38528.7164,74379.73373,197296.5993,195305.8403,296077.4466,404621.2881,445715.5651,472829.6717,470652.1308,2862.728864
1071,310.1811,13.75,1,1,1,1,1,1,1,1,1,1,1
1072,809.5979,5,157217.5831,167018.2204,180504.9606,178841.4789,182744.9789,191051.1484,171638.7074,173546.4809,181468.9709,162330.289,159988.4165
1073,558.2176,14.04,890907.9486,1,1,98374.16711,1,1,1,1,1,1,1
1074,640.1644,3.54,336912.9972,415496.5945,436280.2317,387139.8915,372910.896,285682.7168,202393.8124,154936.448,135709.0927,108234.1508,366708.7514
1075,916.2835,4.3,349125.981,55601.25388,25495.43841,29320.43542,31963.75679,29447.56561,26779.88948,23847.55435,16583.54975,16335.39407,208727.7885
1076,255.0231,1.04,1,1,1,1,1,1,1,1,1,1,1
1077,480.2574,7.48,257569.4633,317644.5427,400768.4384,208460.5773,200016.195,113839.3868,48484.41619,31487.23464,26161.23758,7405.257215,320820.7113
1078,450.3112,14.59,1,1,2668.976551,1,1,1,1,1,190601.0977,1622.156871,1
1079,256.24,15.81,1,12217.89118,38448.98972,83354.98449,95708.82108,146189.17,268897.6026,319150.4555,365200.8375,334593.7242,1
1080,490.1278,8.85,321257.155,264526.9895,143353.1768,66103.42867,70406.57981,47120.62606,38512.16462,34666.61064,32684.04781,31124.36,331853.4742
1081,417.1287,4.51,298748.7937,264654.654,185841.5736,113530.0931,104513.8978,59395.51019,55329.43524,43886.57879,35113.52875,37407.61052,273601.8199
1082,580.179,5.45,235253.0402,19007.62766,21081.52326,12824.66631,12141.12326,11536.8705,9495.755071,1,1,1,47576.49603
1083,376.152,3.67,3221.967253,329635.9458,305461.8137,54911.82217,104781.4055,1327.680377,2361.621713,1,1,1,109172.1896
1084,384.12,6.75,11143.9644,37660.17012,114611.6118,207336.7094,231819.8779,333512.5619,381405.3014,360262.9698,294639.1603,249217.1391,24857.13416
1085,340.1296,4.83,151467.6963,219413.1828,203869.3112,184051.4252,188157.8011,138474.6811,118216.7629,53642.85137,42708.80516,12528.23335,160743.7824
1086,200.0708,6.55,235625.2847,351574.6307,366482.9544,346194.3524,338495.4592,319770.6133,281743.2551,266653.3984,203022.5549,150589.8796,334652.1951
1087,509.1062,2.76,254850.9254,256751.2772,287466.3989,196211.8891,188033.4593,101701.8171,67884.79421,53596.49449,46325.05256,40047.48462,281648.6095
1088,151.0465,4.51,1,21945.1153,77853.93745,123315.6444,134585.865,145473.3702,150154.2455,134028.874,151250.0964,158257.1202,1
1089,608.4285,18.78,427023.7328,224492.4287,60908.40025,2670.351113,15342.15782,754.6904882,1,1,1,1,361411.3031
1090,438.2465,7.06,118673.2987,363867.6394,289179.4105,56524.02373,97183.94998,40582.74175,4654.123768,1,2394.588012,1,291687.6451
1091,536.1713,4.58,346891.145,58294.78842,13380.94281,24214.27583,14848.33098,6509.632783,1570.12019,321.5445382,4608.418637,4415.054695,206435.0885
1092,222.0566,1.51,248183.7437,180385.8367,81452.67571,118942.1299,108656.2167,94361.34981,58424.78015,45700.16863,34401.569,45926.03092,212520.1282
1093,168.0427,2.12,88437.29963,341909.7337,405347.3765,341558.6317,333441.8217,290053.7671,222477.6001,155440.2022,130700.6796,127185.5448,212588.2586
1094,466.0999,5.49,338820.3039,379430.1415,335131.8596,260471.9333,263897.7629,158984.2971,125795.1158,121997.3745,108942.0822,69649.8347,341737.3335
1095,579.0534,6.38,72989.98783,196152.2137,279066.9596,323358.6019,317688.1121,338080.5765,365555.8998,369291.618,391575.2969,387536.8615,105390.6315
1096,1062.3426,4.25,382481.3481,109124.6056,25195.8259,13171.77463,14612.83427,10806.6059,4316.458809,2797.385,649.895418,1,298907.9797
1097,162.0534,2.8,1,74065.9261,147332.9236,196538.1481,146434.7863,147406.4391,114413.7804,95731.82847,102000.1066,89852.36839,1
1098,508.1412,2.82,240177.0885,27554.27676,17598.40774,3832.536204,9633.667207,5824.605433,2861.227196,521.47897,3451.4802,3785.323893,121697.0177
1099,390.1318,4.84,190548.868,37849.62811,34135.37766,26231.1247,1,1,1,1,1,1,110774.0438
1100,967.5897,13.5,301383.488,322921.4581,174496.1862,182826.7837,216956.3169,62753.09899,67078.36824,52369.9408,36577.17384,8859.24889,227321.4478
1101,631.3101,11.85,227072.7226,38057.8743,15239.88582,14198.87851,12258.57557,8411.311343,4606.362864,1,1,1,144446.4511
1102,133.0528,3.13,548.9050863,44200.50262,69945.00295,154983.4603,158716.0817,286170.6328,378199.6133,315057.0714,390896.2012,354635.7131,14088.26838
1103,180.0425,3.02,29055.14082,71653.7421,83204.03256,126134.4685,11663.90851,261313.0886,351380.7788,361574.3932,316761.6999,255629.0004,33121.09663
1104,858.4995,14.04,24311.84214,5551.397629,3423.030713,1,1,1,903.3896546,1,1,1,23316.88744
1105,550.2508,13.8,253742.8533,149794.3662,63285.4215,23565.60918,37393.73164,24951.5735,22034.35903,18659.8441,17463.17811,10700.60575,230165.1112
1106,115.9417,21.38,405849.4562,336682.3447,191025.4944,85163.73099,88224.12394,58329.62304,55049.26846,47133.2124,44641.17439,38579.29612,393000.0442
1107,588.2686,11.97,326793.8367,314014.4528,156280.7952,96535.88382,98657.96585,52219.52534,30951.90411,25080.24168,19824.34897,12809.54232,323883.9328
1108,894.5546,13.09,422304.1024,49702.14695,1,1,1,1,1,1,1,1,231731.6646
1109,338.1006,5.9,4378.999345,4249.245468,43608.24461,143653.4247,167695.7434,286021.2176,314575.6415,11821.58451,134564.4782,84850.96891,1
1110,139.0576,2.3,459200.9732,168109.429,137323.8095,190076.1466,145363.0689,130582.3654,26492.9688,107296.2857,54302.16319,73776.48844,261576.7061
1111,330.0958,2.12,270332.4397,83076.31154,32896.17234,1,15183.31237,1,1399.538973,1,1,509.8218736,172518.0937
1112,624.1693,3.58,55163.28228,305383.3313,406356.8337,434145.2933,421001.1263,400593.5011,356435.7607,283770.8714,199358.3096,127405.9415,124790.1128
1113,858.5006,14.2,271186.0188,47146.11778,1,1,1,1,1,1,462.4387083,1,184622.7154
1114,362.0859,2.63,256485.4329,221380.3737,149378.6568,104744.9605,104563.9506,77120.58657,60957.24453,49630.51489,32368.10541,22773.6187,276704.7688
1115,1035.7671,5.4,172130.8581,174350.0067,181788.9869,179097.8869,182094.057,183419.2978,179155.0624,178370.6876,181367.2856,165707.7718,165572.0285
1116,584.234,16.37,223961.5452,101099.0537,66349.13361,29489.77886,58938.55973,23893.31975,20207.62242,17650.80033,3431.73371,7683.464496,212558.7121
1117,479.3013,11.88,25955.55128,351356.0093,489660.9018,328063.7773,298001.7385,102467.5947,26558.52835,13302.38464,13782.11651,12401.4482,115896.5707
1118,186.025,4.6,144480.4539,134708.124,95982.22894,91332.75262,89297.33551,191227.4534,246546.6569,240221.994,330303.0975,386781.8131,132196.626
1119,544.158,5.45,220013.9066,62480.07038,13586.17646,4064.034966,3471.156758,1259.235639,6816.803326,2770.450655,9357.45502,11305.4063,149972.0759
1120,218.1266,3.67,31745.49574,121491.1779,163485.0562,243786.3837,256809.6306,412059.3843,396164.1677,256089.7782,125693.921,55851.3101,38474.92822
1121,926.2442,5.33,275596.786,148897.6548,26302.38679,8977.801368,2384.278861,2926.037772,1,1,2203.195686,1,317283.7073
1122,146.0695,1.26,106045.7244,131322.5957,21474.98199,58276.13739,51597.87762,39013.03599,27269.10376,1,15110.03033,1,77640.9821
1123,463.1485,5.49,191847.634,77437.37323,17146.84562,295118.1428,187316.2765,205180.2503,147461.3659,124677.4289,111289.8861,101711.151,173411.649
1124,476.2527,14.48,1,1,1,1,1,1,1,1,1,1,1
1125,417.0899,3.27,282228.4692,12958.59198,12845.68413,15782.84904,14580.86693,15364.95815,18034.76028,19208.07804,18435.64421,13185.12482,31872.07636
1126,619.0468,6.45,6728.136881,32261.73172,163572.845,282278.5889,265040.1869,270595.8859,159265.6872,136256.4616,49860.09735,22716.75029,27255.02051
